PN,ATA_CHAPTER,SUB_CATEGORY,AIRCRAFT_FAMILY,AIRCRAFT_MODEL,ATOLYE_KABILIYETI,YURTICI_TAT_GUN,YURTDISI_TAT_GUN,SATINALMA_TAT_GUN,KRITIKLIK_DURUMU,YIL,CEYREK,DONEM,THY_TALEP_ADET,POOL_TALEP_ADET,SCRAP_ADET
PN-103064,71,POWER PLANT,BOEING,777-300ER,VAR,7.0,34,20,AOG KRİTİK,2025,Q2,2025-Q2,0,0,0
PN-103064,71,POWER PLANT,BOEING,777-300ER,VAR,7.0,34,20,AOG KRİTİK,2025,Q3,2025-Q3,1,0,1
PN-103064,71,POWER PLANT,BOEING,777-300ER,VAR,7.0,34,20,AOG KRİTİK,2025,Q4,2025-Q4,1,0,1
PN-103065,36,PNEUMATIC,AIRBUS,A320neo,YOK,,47,42,KRİTİK DEĞİL,2025,Q1,2025-Q1,0,0,0
PN-103065,36,PNEUMATIC,AIRBUS,A320neo,YOK,,47,42,KRİTİK DEĞİL,2025,Q2,2025-Q2,2,0,0
PN-103065,36,PNEUMATIC,AIRBUS,A320neo,YOK,,47,42,KRİTİK DEĞİL,2025,Q3,2025-Q3,1,0,0
PN-103065,36,PNEUMATIC,AIRBUS,A320neo,YOK,,47,42,KRİTİK DEĞİL,2025,Q4,2025-Q4,0,0,0
PN-103066,74,IGNITION,BOEING,737-800,VAR,4.0,28,45,KRİTİK DEĞİL,2025,Q1,2025-Q1,1,0,0
PN-103066,74,IGNITION,BOEING,737-800,VAR,4.0,28,45,KRİTİK DEĞİL,2025,Q2,2025-Q2,0,0,0
PN-103066,74,IGNITION,BOEING,737-800,VAR,4.0,28,45,KRİTİK DEĞİL,2025,Q3,2025-Q3,1,0,0
PN-103066,74,IGNITION,BOEING,737-800,VAR,4.0,28,45,KRİTİK DEĞİL,2025,Q4,2025-Q4,2,0,2
PN-103067,71,POWER PLANT,AIRBUS,A320-200,YOK,,46,38,KRİTİK DEĞİL,2025,Q1,2025-Q1,11,2,3
PN-103067,71,POWER PLANT,AIRBUS,A320-200,YOK,,46,38,KRİTİK DEĞİL,2025,Q2,2025-Q2,9,4,4
PN-103067,71,POWER PLANT,AIRBUS,A320-200,YOK,,46,38,KRİTİK DEĞİL,2025,Q3,2025-Q3,11,5,2
PN-103067,71,POWER PLANT,AIRBUS,A320-200,YOK,,46,38,KRİTİK DEĞİL,2025,Q4,2025-Q4,14,4,2
PN-103068,24,ELECTRICAL POWER,AIRBUS,A320neo,YOK,,34,59,KRİTİK,2025,Q1,2025-Q1,19,3,4
PN-103068,24,ELECTRICAL POWER,AIRBUS,A320neo,YOK,,34,59,KRİTİK,2025,Q2,2025-Q2,17,6,5
PN-103068,24,ELECTRICAL POWER,AIRBUS,A320neo,YOK,,34,59,KRİTİK,2025,Q3,2025-Q3,16,10,5
PN-103068,24,ELECTRICAL POWER,AIRBUS,A320neo,YOK,,34,59,KRİTİK,2025,Q4,2025-Q4,20,2,8
PN-103069,22,AUTO FLIGHT,BOEING,737 MAX 8,VAR,9.0,22,28,KRİTİK DEĞİL,2025,Q1,2025-Q1,1,1,0
PN-103069,22,AUTO FLIGHT,BOEING,737 MAX 8,VAR,9.0,22,28,KRİTİK DEĞİL,2025,Q2,2025-Q2,1,0,1
PN-103069,22,AUTO FLIGHT,BOEING,737 MAX 8,VAR,9.0,22,28,KRİTİK DEĞİL,2025,Q3,2025-Q3,0,1,0
PN-103069,22,AUTO FLIGHT,BOEING,737 MAX 8,VAR,9.0,22,28,KRİTİK DEĞİL,2025,Q4,2025-Q4,2,0,0
PN-103070,31,INDICATING / RECORDING SYSTEMS,AIRBUS,A320-200,YOK,,54,62,KRİTİK,2025,Q1,2025-Q1,3,1,0
PN-103070,31,INDICATING / RECORDING SYSTEMS,AIRBUS,A320-200,YOK,,54,62,KRİTİK,2025,Q2,2025-Q2,2,1,0
PN-103070,31,INDICATING / RECORDING SYSTEMS,AIRBUS,A320-200,YOK,,54,62,KRİTİK,2025,Q3,2025-Q3,0,3,0
PN-103070,31,INDICATING / RECORDING SYSTEMS,AIRBUS,A320-200,YOK,,54,62,KRİTİK,2025,Q4,2025-Q4,1,1,0
PN-103071,34,NAVIGATION,AIRBUS,A319-100,VAR,9.0,51,33,KRİTİK DEĞİL,2025,Q1,2025-Q1,0,1,0
PN-103071,34,NAVIGATION,AIRBUS,A319-100,VAR,9.0,51,33,KRİTİK DEĞİL,2025,Q2,2025-Q2,1,0,0
PN-103071,34,NAVIGATION,AIRBUS,A319-100,VAR,9.0,51,33,KRİTİK DEĞİL,2025,Q3,2025-Q3,1,1,1
PN-103071,34,NAVIGATION,AIRBUS,A319-100,VAR,9.0,51,33,KRİTİK DEĞİL,2025,Q4,2025-Q4,1,0,0
PN-103072,27,FLIGHT CONTROLS,AIRBUS,A330-200,VAR,9.0,42,24,AOG KRİTİK,2025,Q1,2025-Q1,3,0,0
PN-103072,27,FLIGHT CONTROLS,AIRBUS,A330-200,VAR,9.0,42,24,AOG KRİTİK,2025,Q2,2025-Q2,5,0,0
PN-103072,27,FLIGHT CONTROLS,AIRBUS,A330-200,VAR,9.0,42,24,AOG KRİTİK,2025,Q3,2025-Q3,2,1,1
PN-103072,27,FLIGHT CONTROLS,AIRBUS,A330-200,VAR,9.0,42,24,AOG KRİTİK,2025,Q4,2025-Q4,1,0,0
PN-103073,73,ENGINE FUEL AND CONTROL,BOEING,737 MAX 8,YOK,,44,76,KRİTİK DEĞİL,2025,Q1,2025-Q1,0,3,1
PN-103073,73,ENGINE FUEL AND CONTROL,BOEING,737 MAX 8,YOK,,44,76,KRİTİK DEĞİL,2025,Q2,2025-Q2,3,3,0
PN-103073,73,ENGINE FUEL AND CONTROL,BOEING,737 MAX 8,YOK,,44,76,KRİTİK DEĞİL,2025,Q3,2025-Q3,3,3,0
PN-103073,73,ENGINE FUEL AND CONTROL,BOEING,737 MAX 8,YOK,,44,76,KRİTİK DEĞİL,2025,Q4,2025-Q4,1,0,0
PN-103074,49,AIRBORNE AUXILIARY POWER (APU),AIRBUS,A321-200,YOK,,40,57,KRİTİK,2025,Q1,2025-Q1,6,2,1
PN-103074,49,AIRBORNE AUXILIARY POWER (APU),AIRBUS,A321-200,YOK,,40,57,KRİTİK,2025,Q2,2025-Q2,5,0,0
PN-103074,49,AIRBORNE AUXILIARY POWER (APU),AIRBUS,A321-200,YOK,,40,57,KRİTİK,2025,Q3,2025-Q3,9,1,5
PN-103074,49,AIRBORNE AUXILIARY POWER (APU),AIRBUS,A321-200,YOK,,40,57,KRİTİK,2025,Q4,2025-Q4,6,1,1
PN-103075,72,ENGINE,AIRBUS,A320-200,YOK,,34,36,KRİTİK DEĞİL,2025,Q1,2025-Q1,11,2,4
PN-103075,72,ENGINE,AIRBUS,A320-200,YOK,,34,36,KRİTİK DEĞİL,2025,Q2,2025-Q2,14,0,4
PN-103075,72,ENGINE,AIRBUS,A320-200,YOK,,34,36,KRİTİK DEĞİL,2025,Q3,2025-Q3,8,1,0
PN-103075,72,ENGINE,AIRBUS,A320-200,YOK,,34,36,KRİTİK DEĞİL,2025,Q4,2025-Q4,12,1,2
PN-103076,23,COMMUNICATIONS,BOEING,787-9,YOK,,61,25,AOG KRİTİK,2025,Q1,2025-Q1,1,2,4
PN-103076,23,COMMUNICATIONS,BOEING,787-9,YOK,,61,25,AOG KRİTİK,2025,Q2,2025-Q2,1,0,1
PN-103076,23,COMMUNICATIONS,BOEING,787-9,YOK,,61,25,AOG KRİTİK,2025,Q3,2025-Q3,1,0,0
PN-103076,23,COMMUNICATIONS,BOEING,787-9,YOK,,61,25,AOG KRİTİK,2025,Q4,2025-Q4,5,1,0
PN-103077,74,IGNITION,BOEING,737-800,VAR,11.0,36,40,KRİTİK,2025,Q1,2025-Q1,2,0,1
PN-103077,74,IGNITION,BOEING,737-800,VAR,11.0,36,40,KRİTİK,2025,Q2,2025-Q2,2,0,0
PN-103077,74,IGNITION,BOEING,737-800,VAR,11.0,36,40,KRİTİK,2025,Q3,2025-Q3,2,1,1
PN-103077,74,IGNITION,BOEING,737-800,VAR,11.0,36,40,KRİTİK,2025,Q4,2025-Q4,4,3,2
PN-103078,26,FIRE PROTECTION,BOEING,737 MAX 8,YOK,,42,17,KRİTİK,2025,Q1,2025-Q1,1,0,0
PN-103078,26,FIRE PROTECTION,BOEING,737 MAX 8,YOK,,42,17,KRİTİK,2025,Q2,2025-Q2,0,0,0
PN-103078,26,FIRE PROTECTION,BOEING,737 MAX 8,YOK,,42,17,KRİTİK,2025,Q3,2025-Q3,1,0,0
PN-103078,26,FIRE PROTECTION,BOEING,737 MAX 8,YOK,,42,17,KRİTİK,2025,Q4,2025-Q4,0,0,0
PN-103079,32,LANDING GEAR,BOEING,737-800,YOK,,39,49,AOG KRİTİK,2025,Q1,2025-Q1,7,1,0
PN-103079,32,LANDING GEAR,BOEING,737-800,YOK,,39,49,AOG KRİTİK,2025,Q2,2025-Q2,7,1,0
PN-103079,32,LANDING GEAR,BOEING,737-800,YOK,,39,49,AOG KRİTİK,2025,Q3,2025-Q3,4,1,1
PN-103079,32,LANDING GEAR,BOEING,737-800,YOK,,39,49,AOG KRİTİK,2025,Q4,2025-Q4,3,3,1
PN-103080,32,LANDING GEAR,BOEING,737-800,YOK,,54,39,KRİTİK,2025,Q1,2025-Q1,3,1,0
PN-103080,32,LANDING GEAR,BOEING,737-800,YOK,,54,39,KRİTİK,2025,Q2,2025-Q2,4,2,0
PN-103080,32,LANDING GEAR,BOEING,737-800,YOK,,54,39,KRİTİK,2025,Q3,2025-Q3,2,1,0
PN-103080,32,LANDING GEAR,BOEING,737-800,YOK,,54,39,KRİTİK,2025,Q4,2025-Q4,0,0,0
PN-103081,74,IGNITION,AIRBUS,A321-200,YOK,,56,33,KRİTİK DEĞİL,2025,Q1,2025-Q1,0,1,0
PN-103081,74,IGNITION,AIRBUS,A321-200,YOK,,56,33,KRİTİK DEĞİL,2025,Q2,2025-Q2,1,1,0
PN-103081,74,IGNITION,AIRBUS,A321-200,YOK,,56,33,KRİTİK DEĞİL,2025,Q3,2025-Q3,0,1,0
PN-103081,74,IGNITION,AIRBUS,A321-200,YOK,,56,33,KRİTİK DEĞİL,2025,Q4,2025-Q4,1,0,0
PN-103082,28,FUEL,AIRBUS,A321-200,VAR,9.0,43,13,KRİTİK,2025,Q1,2025-Q1,1,0,0
PN-103082,28,FUEL,AIRBUS,A321-200,VAR,9.0,43,13,KRİTİK,2025,Q2,2025-Q2,3,0,1
PN-103082,28,FUEL,AIRBUS,A321-200,VAR,9.0,43,13,KRİTİK,2025,Q3,2025-Q3,2,1,0
PN-103082,28,FUEL,AIRBUS,A321-200,VAR,9.0,43,13,KRİTİK,2025,Q4,2025-Q4,4,0,1
PN-103083,27,FLIGHT CONTROLS,BOEING,737-800,YOK,,48,23,KRİTİK,2025,Q1,2025-Q1,2,0,0
PN-103083,27,FLIGHT CONTROLS,BOEING,737-800,YOK,,48,23,KRİTİK,2025,Q2,2025-Q2,3,1,0
PN-103083,27,FLIGHT CONTROLS,BOEING,737-800,YOK,,48,23,KRİTİK,2025,Q3,2025-Q3,3,1,0
PN-103083,27,FLIGHT CONTROLS,BOEING,737-800,YOK,,48,23,KRİTİK,2025,Q4,2025-Q4,0,2,0
PN-103084,29,HYDRAULIC POWER,BOEING,737-800,VAR,7.0,60,44,KRİTİK DEĞİL,2025,Q1,2025-Q1,7,1,2
PN-103084,29,HYDRAULIC POWER,BOEING,737-800,VAR,7.0,60,44,KRİTİK DEĞİL,2025,Q2,2025-Q2,5,2,1
PN-103084,29,HYDRAULIC POWER,BOEING,737-800,VAR,7.0,60,44,KRİTİK DEĞİL,2025,Q3,2025-Q3,9,5,2
PN-103084,29,HYDRAULIC POWER,BOEING,737-800,VAR,7.0,60,44,KRİTİK DEĞİL,2025,Q4,2025-Q4,7,3,3
PN-103085,30,ICE & RAIN PROTECTION,BOEING,777-F,YOK,,50,53,KRİTİK DEĞİL,2025,Q1,2025-Q1,0,0,0
PN-103085,30,ICE & RAIN PROTECTION,BOEING,777-F,YOK,,50,53,KRİTİK DEĞİL,2025,Q2,2025-Q2,0,0,0
PN-103085,30,ICE & RAIN PROTECTION,BOEING,777-F,YOK,,50,53,KRİTİK DEĞİL,2025,Q3,2025-Q3,0,0,0
PN-103085,30,ICE & RAIN PROTECTION,BOEING,777-F,YOK,,50,53,KRİTİK DEĞİL,2025,Q4,2025-Q4,0,1,1
PN-103086,25,EQUIPMENT / FURNISHINGS,AIRBUS,A330-300,VAR,11.0,54,28,KRİTİK DEĞİL,2025,Q1,2025-Q1,0,0,0
PN-103086,25,EQUIPMENT / FURNISHINGS,AIRBUS,A330-300,VAR,11.0,54,28,KRİTİK DEĞİL,2025,Q2,2025-Q2,1,0,0
PN-103086,25,EQUIPMENT / FURNISHINGS,AIRBUS,A330-300,VAR,11.0,54,28,KRİTİK DEĞİL,2025,Q3,2025-Q3,1,1,0
PN-103086,25,EQUIPMENT / FURNISHINGS,AIRBUS,A330-300,VAR,11.0,54,28,KRİTİK DEĞİL,2025,Q4,2025-Q4,2,0,0
PN-103087,25,EQUIPMENT / FURNISHINGS,AIRBUS,A321-200,VAR,16.0,42,43,KRİTİK DEĞİL,2025,Q1,2025-Q1,1,2,0
PN-103087,25,EQUIPMENT / FURNISHINGS,AIRBUS,A321-200,VAR,16.0,42,43,KRİTİK DEĞİL,2025,Q2,2025-Q2,2,1,2
PN-103087,25,EQUIPMENT / FURNISHINGS,AIRBUS,A321-200,VAR,16.0,42,43,KRİTİK DEĞİL,2025,Q3,2025-Q3,3,1,1
PN-103087,25,EQUIPMENT / FURNISHINGS,AIRBUS,A321-200,VAR,16.0,42,43,KRİTİK DEĞİL,2025,Q4,2025-Q4,2,0,0
PN-103088,27,FLIGHT CONTROLS,AIRBUS,A321neo,VAR,20.0,47,17,KRİTİK DEĞİL,2025,Q1,2025-Q1,1,0,0
PN-103088,27,FLIGHT CONTROLS,AIRBUS,A321neo,VAR,20.0,47,17,KRİTİK DEĞİL,2025,Q2,2025-Q2,0,1,0
PN-103088,27,FLIGHT CONTROLS,AIRBUS,A321neo,VAR,20.0,47,17,KRİTİK DEĞİL,2025,Q3,2025-Q3,1,0,1
PN-103088,27,FLIGHT CONTROLS,AIRBUS,A321neo,VAR,20.0,47,17,KRİTİK DEĞİL,2025,Q4,2025-Q4,1,0,0
PN-103089,34,NAVIGATION,AIRBUS,A350-900,YOK,,45,28,KRİTİK DEĞİL,2025,Q1,2025-Q1,4,0,0
PN-103089,34,NAVIGATION,AIRBUS,A350-900,YOK,,45,28,KRİTİK DEĞİL,2025,Q2,2025-Q2,1,1,0
PN-103089,34,NAVIGATION,AIRBUS,A350-900,YOK,,45,28,KRİTİK DEĞİL,2025,Q3,2025-Q3,0,1,0
PN-103089,34,NAVIGATION,AIRBUS,A350-900,YOK,,45,28,KRİTİK DEĞİL,2025,Q4,2025-Q4,2,0,0
PN-103090,29,HYDRAULIC POWER,AIRBUS,A321neo,YOK,,60,45,KRİTİK,2025,Q1,2025-Q1,1,4,0
PN-103090,29,HYDRAULIC POWER,AIRBUS,A321neo,YOK,,60,45,KRİTİK,2025,Q2,2025-Q2,3,1,0
PN-103090,29,HYDRAULIC POWER,AIRBUS,A321neo,YOK,,60,45,KRİTİK,2025,Q3,2025-Q3,3,0,0
PN-103090,29,HYDRAULIC POWER,AIRBUS,A321neo,YOK,,60,45,KRİTİK,2025,Q4,2025-Q4,3,0,1
PN-103091,31,INDICATING / RECORDING SYSTEMS,BOEING,737-900ER,YOK,,34,32,KRİTİK DEĞİL,2025,Q1,2025-Q1,6,3,0
PN-103091,31,INDICATING / RECORDING SYSTEMS,BOEING,737-900ER,YOK,,34,32,KRİTİK DEĞİL,2025,Q2,2025-Q2,6,1,0
PN-103091,31,INDICATING / RECORDING SYSTEMS,BOEING,737-900ER,YOK,,34,32,KRİTİK DEĞİL,2025,Q3,2025-Q3,7,5,0
PN-103091,31,INDICATING / RECORDING SYSTEMS,BOEING,737-900ER,YOK,,34,32,KRİTİK DEĞİL,2025,Q4,2025-Q4,1,6,0
PN-103092,71,POWER PLANT,AIRBUS,A330-300,YOK,,51,53,KRİTİK DEĞİL,2025,Q1,2025-Q1,5,0,0
PN-103092,71,POWER PLANT,AIRBUS,A330-300,YOK,,51,53,KRİTİK DEĞİL,2025,Q2,2025-Q2,2,0,0
PN-103092,71,POWER PLANT,AIRBUS,A330-300,YOK,,51,53,KRİTİK DEĞİL,2025,Q3,2025-Q3,5,1,0
PN-103092,71,POWER PLANT,AIRBUS,A330-300,YOK,,51,53,KRİTİK DEĞİL,2025,Q4,2025-Q4,4,0,0
PN-103093,27,FLIGHT CONTROLS,AIRBUS,A319-100,YOK,,94,32,KRİTİK DEĞİL,2025,Q1,2025-Q1,6,3,4
PN-103093,27,FLIGHT CONTROLS,AIRBUS,A319-100,YOK,,94,32,KRİTİK DEĞİL,2025,Q2,2025-Q2,4,1,1
PN-103093,27,FLIGHT CONTROLS,AIRBUS,A319-100,YOK,,94,32,KRİTİK DEĞİL,2025,Q3,2025-Q3,7,1,2
PN-103093,27,FLIGHT CONTROLS,AIRBUS,A319-100,YOK,,94,32,KRİTİK DEĞİL,2025,Q4,2025-Q4,6,4,0
PN-103094,77,ENGINE INDICATING,AIRBUS,A330-300,YOK,,45,29,KRİTİK,2025,Q1,2025-Q1,1,0,0
PN-103094,77,ENGINE INDICATING,AIRBUS,A330-300,YOK,,45,29,KRİTİK,2025,Q2,2025-Q2,2,0,0
PN-103094,77,ENGINE INDICATING,AIRBUS,A330-300,YOK,,45,29,KRİTİK,2025,Q3,2025-Q3,6,4,2
PN-103094,77,ENGINE INDICATING,AIRBUS,A330-300,YOK,,45,29,KRİTİK,2025,Q4,2025-Q4,2,1,0
PN-103095,72,ENGINE,AIRBUS,A350-900,YOK,,32,62,AOG KRİTİK,2025,Q1,2025-Q1,5,1,1
PN-103095,72,ENGINE,AIRBUS,A350-900,YOK,,32,62,AOG KRİTİK,2025,Q2,2025-Q2,3,2,1
PN-103095,72,ENGINE,AIRBUS,A350-900,YOK,,32,62,AOG KRİTİK,2025,Q3,2025-Q3,6,3,2
PN-103095,72,ENGINE,AIRBUS,A350-900,YOK,,32,62,AOG KRİTİK,2025,Q4,2025-Q4,1,2,0
PN-103096,25,EQUIPMENT / FURNISHINGS,BOEING,777-300ER,VAR,4.0,34,23,KRİTİK DEĞİL,2025,Q1,2025-Q1,4,0,0
PN-103096,25,EQUIPMENT / FURNISHINGS,BOEING,777-300ER,VAR,4.0,34,23,KRİTİK DEĞİL,2025,Q2,2025-Q2,1,2,3
PN-103096,25,EQUIPMENT / FURNISHINGS,BOEING,777-300ER,VAR,4.0,34,23,KRİTİK DEĞİL,2025,Q3,2025-Q3,3,1,1
PN-103096,25,EQUIPMENT / FURNISHINGS,BOEING,777-300ER,VAR,4.0,34,23,KRİTİK DEĞİL,2025,Q4,2025-Q4,0,0,0
PN-103097,29,HYDRAULIC POWER,AIRBUS,A321neo,VAR,9.0,55,25,KRİTİK DEĞİL,2025,Q1,2025-Q1,1,8,3
PN-103097,29,HYDRAULIC POWER,AIRBUS,A321neo,VAR,9.0,55,25,KRİTİK DEĞİL,2025,Q2,2025-Q2,8,4,3
PN-103097,29,HYDRAULIC POWER,AIRBUS,A321neo,VAR,9.0,55,25,KRİTİK DEĞİL,2025,Q3,2025-Q3,3,6,6
PN-103097,29,HYDRAULIC POWER,AIRBUS,A321neo,VAR,9.0,55,25,KRİTİK DEĞİL,2025,Q4,2025-Q4,6,3,4
PN-103098,25,EQUIPMENT / FURNISHINGS,AIRBUS,A330-300,YOK,,30,38,KRİTİK DEĞİL,2025,Q1,2025-Q1,3,0,1
PN-103098,25,EQUIPMENT / FURNISHINGS,AIRBUS,A330-300,YOK,,30,38,KRİTİK DEĞİL,2025,Q2,2025-Q2,5,1,1
PN-103098,25,EQUIPMENT / FURNISHINGS,AIRBUS,A330-300,YOK,,30,38,KRİTİK DEĞİL,2025,Q3,2025-Q3,10,0,3
PN-103098,25,EQUIPMENT / FURNISHINGS,AIRBUS,A330-300,YOK,,30,38,KRİTİK DEĞİL,2025,Q4,2025-Q4,5,0,0
PN-103099,28,FUEL,AIRBUS,A321neo,VAR,7.0,29,21,KRİTİK DEĞİL,2025,Q1,2025-Q1,4,0,1
PN-103099,28,FUEL,AIRBUS,A321neo,VAR,7.0,29,21,KRİTİK DEĞİL,2025,Q2,2025-Q2,3,0,0
PN-103099,28,FUEL,AIRBUS,A321neo,VAR,7.0,29,21,KRİTİK DEĞİL,2025,Q3,2025-Q3,2,2,0
PN-103099,28,FUEL,AIRBUS,A321neo,VAR,7.0,29,21,KRİTİK DEĞİL,2025,Q4,2025-Q4,2,1,0
PN-103100,30,ICE & RAIN PROTECTION,AIRBUS,A330-200,YOK,,24,64,KRİTİK DEĞİL,2025,Q1,2025-Q1,1,0,0
PN-103100,30,ICE & RAIN PROTECTION,AIRBUS,A330-200,YOK,,24,64,KRİTİK DEĞİL,2025,Q2,2025-Q2,0,0,0
PN-103100,30,ICE & RAIN PROTECTION,AIRBUS,A330-200,YOK,,24,64,KRİTİK DEĞİL,2025,Q3,2025-Q3,1,0,0
PN-103100,30,ICE & RAIN PROTECTION,AIRBUS,A330-200,YOK,,24,64,KRİTİK DEĞİL,2025,Q4,2025-Q4,0,0,0
PN-103101,24,ELECTRICAL POWER,AIRBUS,A320-200,VAR,11.0,40,15,KRİTİK,2025,Q1,2025-Q1,1,2,0
PN-103101,24,ELECTRICAL POWER,AIRBUS,A320-200,VAR,11.0,40,15,KRİTİK,2025,Q2,2025-Q2,0,0,0
PN-103101,24,ELECTRICAL POWER,AIRBUS,A320-200,VAR,11.0,40,15,KRİTİK,2025,Q3,2025-Q3,1,0,0
PN-103101,24,ELECTRICAL POWER,AIRBUS,A320-200,VAR,11.0,40,15,KRİTİK,2025,Q4,2025-Q4,1,0,0
PN-103102,21,AIR CONDITIONING,BOEING,777-300ER,VAR,8.0,74,31,KRİTİK DEĞİL,2025,Q1,2025-Q1,3,0,0
PN-103102,21,AIR CONDITIONING,BOEING,777-300ER,VAR,8.0,74,31,KRİTİK DEĞİL,2025,Q2,2025-Q2,1,0,0
PN-103102,21,AIR CONDITIONING,BOEING,777-300ER,VAR,8.0,74,31,KRİTİK DEĞİL,2025,Q3,2025-Q3,1,0,0
PN-103102,21,AIR CONDITIONING,BOEING,777-300ER,VAR,8.0,74,31,KRİTİK DEĞİL,2025,Q4,2025-Q4,0,1,0
PN-103103,32,LANDING GEAR,BOEING,777-300ER,YOK,,39,95,AOG KRİTİK,2025,Q1,2025-Q1,0,0,0
PN-103103,32,LANDING GEAR,BOEING,777-300ER,YOK,,39,95,AOG KRİTİK,2025,Q2,2025-Q2,1,0,0
PN-103103,32,LANDING GEAR,BOEING,777-300ER,YOK,,39,95,AOG KRİTİK,2025,Q3,2025-Q3,1,0,1
PN-103103,32,LANDING GEAR,BOEING,777-300ER,YOK,,39,95,AOG KRİTİK,2025,Q4,2025-Q4,0,0,0
PN-103104,71,POWER PLANT,AIRBUS,A330-300,YOK,,57,97,KRİTİK DEĞİL,2025,Q1,2025-Q1,13,3,0
PN-103104,71,POWER PLANT,AIRBUS,A330-300,YOK,,57,97,KRİTİK DEĞİL,2025,Q2,2025-Q2,9,2,0
PN-103104,71,POWER PLANT,AIRBUS,A330-300,YOK,,57,97,KRİTİK DEĞİL,2025,Q3,2025-Q3,21,7,2
PN-103104,71,POWER PLANT,AIRBUS,A330-300,YOK,,57,97,KRİTİK DEĞİL,2025,Q4,2025-Q4,12,6,0
PN-103105,28,FUEL,AIRBUS,A330-300,YOK,,37,33,KRİTİK DEĞİL,2025,Q1,2025-Q1,2,3,1
PN-103105,28,FUEL,AIRBUS,A330-300,YOK,,37,33,KRİTİK DEĞİL,2025,Q2,2025-Q2,5,0,0
PN-103105,28,FUEL,AIRBUS,A330-300,YOK,,37,33,KRİTİK DEĞİL,2025,Q3,2025-Q3,3,1,1
PN-103105,28,FUEL,AIRBUS,A330-300,YOK,,37,33,KRİTİK DEĞİL,2025,Q4,2025-Q4,5,0,0
PN-103106,76,ENGINE CONTROLS,AIRBUS,A319-100,VAR,10.0,35,57,KRİTİK DEĞİL,2025,Q1,2025-Q1,0,2,0
PN-103106,76,ENGINE CONTROLS,AIRBUS,A319-100,VAR,10.0,35,57,KRİTİK DEĞİL,2025,Q2,2025-Q2,2,0,0
PN-103106,76,ENGINE CONTROLS,AIRBUS,A319-100,VAR,10.0,35,57,KRİTİK DEĞİL,2025,Q3,2025-Q3,1,0,0
PN-103106,76,ENGINE CONTROLS,AIRBUS,A319-100,VAR,10.0,35,57,KRİTİK DEĞİL,2025,Q4,2025-Q4,3,0,0
PN-103107,30,ICE & RAIN PROTECTION,AIRBUS,A330-300,YOK,,46,46,KRİTİK DEĞİL,2025,Q1,2025-Q1,1,0,0
PN-103107,30,ICE & RAIN PROTECTION,AIRBUS,A330-300,YOK,,46,46,KRİTİK DEĞİL,2025,Q2,2025-Q2,1,3,0
PN-103107,30,ICE & RAIN PROTECTION,AIRBUS,A330-300,YOK,,46,46,KRİTİK DEĞİL,2025,Q3,2025-Q3,1,0,0
PN-103107,30,ICE & RAIN PROTECTION,AIRBUS,A330-300,YOK,,46,46,KRİTİK DEĞİL,2025,Q4,2025-Q4,0,0,0
PN-103108,77,ENGINE INDICATING,AIRBUS,A321neo,VAR,9.0,23,26,KRİTİK DEĞİL,2025,Q1,2025-Q1,8,3,0
PN-103108,77,ENGINE INDICATING,AIRBUS,A321neo,VAR,9.0,23,26,KRİTİK DEĞİL,2025,Q2,2025-Q2,4,4,1
PN-103108,77,ENGINE INDICATING,AIRBUS,A321neo,VAR,9.0,23,26,KRİTİK DEĞİL,2025,Q3,2025-Q3,7,3,0
PN-103108,77,ENGINE INDICATING,AIRBUS,A321neo,VAR,9.0,23,26,KRİTİK DEĞİL,2025,Q4,2025-Q4,7,5,0
PN-103109,27,FLIGHT CONTROLS,BOEING,737-800,VAR,6.0,75,45,KRİTİK DEĞİL,2025,Q1,2025-Q1,0,0,0
PN-103109,27,FLIGHT CONTROLS,BOEING,737-800,VAR,6.0,75,45,KRİTİK DEĞİL,2025,Q2,2025-Q2,1,0,0
PN-103109,27,FLIGHT CONTROLS,BOEING,737-800,VAR,6.0,75,45,KRİTİK DEĞİL,2025,Q3,2025-Q3,0,1,0
PN-103109,27,FLIGHT CONTROLS,BOEING,737-800,VAR,6.0,75,45,KRİTİK DEĞİL,2025,Q4,2025-Q4,0,0,0
PN-103110,36,PNEUMATIC,AIRBUS,A319-100,YOK,,47,20,KRİTİK DEĞİL,2025,Q1,2025-Q1,1,0,0
PN-103110,36,PNEUMATIC,AIRBUS,A319-100,YOK,,47,20,KRİTİK DEĞİL,2025,Q2,2025-Q2,1,0,0
PN-103110,36,PNEUMATIC,AIRBUS,A319-100,YOK,,47,20,KRİTİK DEĞİL,2025,Q3,2025-Q3,1,0,0
PN-103110,36,PNEUMATIC,AIRBUS,A319-100,YOK,,47,20,KRİTİK DEĞİL,2025,Q4,2025-Q4,1,1,0
PN-103111,72,ENGINE,BOEING,737-800,YOK,,70,21,AOG KRİTİK,2025,Q1,2025-Q1,1,0,1
PN-103111,72,ENGINE,BOEING,737-800,YOK,,70,21,AOG KRİTİK,2025,Q2,2025-Q2,2,0,0
PN-103111,72,ENGINE,BOEING,737-800,YOK,,70,21,AOG KRİTİK,2025,Q3,2025-Q3,2,0,0
PN-103111,72,ENGINE,BOEING,737-800,YOK,,70,21,AOG KRİTİK,2025,Q4,2025-Q4,1,0,0
PN-103112,22,AUTO FLIGHT,AIRBUS,A321-200,YOK,,36,42,KRİTİK,2025,Q1,2025-Q1,1,0,0
